77841;0;33;1
78400;0;33;1
78961;0;33;1
79524;0;33;1
80089;0;33;1
80656;0;33;1
81225;0;33;1
81796;0;33;1
82369;0;33;1
82944;0;33;1
83521;0;33;1
84100;0;33;1
84681;0;33;1
85264;0;33;1
85849;0;33;1
86436;0;33;1
87025;0;33;1
87616;0;33;1
88209;0;33;1
88804;0;33;1
89401;0;33;1
90000;0;33;1
90601;0;33;1
91204;0;33;1
91809;0;33;1
92416;0;33;1
93025;0;33;1
93636;0;33;1
94249;0;33;1
94864;0;33;1
95481;0;33;1
96100;0;33;1
96721;0;33;1
97344;0;33;1
97969;0;33;1
98596;0;33;1
99225;0;33;1
99856;0;33;1
100489;0;33;1
101124;0;33;1
101761;0;33;1
102400;0;33;1
103041;0;33;1
103684;0;33;1
104329;0;33;1
104976;0;33;1
105625;0;33;1
106276;0;33;1
106929;0;33;1
107584;0;33;1
108241;0;33;1
108900;0;33;1
109561;0;33;1
110224;0;33;1
110889;0;33;1
111556;0;33;1
112225;0;33;1
112896;0;33;1
113569;0;33;1
114244;0;33;1
114921;0;33;1
115600;0;33;1
116281;0;33;1
116964;0;33;1
117649;0;33;1
118336;0;33;1
119025;0;33;1
119716;0;33;1
120409;0;33;1
121104;0;33;1
121801;0;33;1
122500;0;33;1
123201;0;33;1
123904;0;33;1
124609;0;33;1
125316;0;33;1
126025;0;33;1
126736;0;33;1
127449;0;33;1
128164;0;33;1
128881;0;33;1
129600;0;33;1
130321;0;33;1
131044;0;33;1
131769;0;33;1
132496;0;33;1
133225;0;33;1
133956;0;33;1
134689;0;33;1
135424;0;33;1
136161;0;33;1
136900;0;33;1
137641;0;33;1
138384;0;33;1
139129;0;33;1
139876;0;33;1
140625;0;33;1
141376;0;33;1
142129;0;33;1
142884;0;33;1
143641;0;33;1
144400;0;33;1
145161;0;33;1
145924;0;33;1
146689;0;33;1
147456;0;33;1
148225;0;33;1
148996;0;33;1
149769;0;33;1
150544;0;33;1
151321;0;33;1
152100;0;33;1
152881;0;33;1
153664;0;33;1
154449;0;33;1
155236;0;33;1
156025;0;33;1
156816;0;33;1
157609;0;33;1
158404;0;33;1
159201;0;33;1
160000;0;33;1
160801;0;33;1
161604;0;33;1
162409;0;33;1
163216;0;33;1
164025;0;33;1
164836;0;33;1
165649;0;33;1
166464;0;33;1
167281;0;33;1
168100;0;33;1
168921;0;33;1
169744;0;33;1
170569;0;33;1
171396;0;33;1
172225;0;33;1
173056;0;33;1
173889;0;33;1
174724;0;33;1
175561;0;33;1
176400;0;33;1
177241;0;33;1
178084;0;33;1
178929;0;33;1
179776;0;33;1
180625;0;33;1
181476;0;33;1
182329;0;33;1
183184;0;33;1
184041;0;33;1
184900;0;33;1
185761;0;33;1
186624;0;33;1
187489;0;33;1
188356;0;33;1
189225;0;33;1
190096;0;33;1
190969;0;33;1
191844;0;33;1
192721;0;33;1
193600;0;33;1
194481;0;33;1
195364;0;33;1
196249;0;33;1
197136;0;33;1
198025;0;33;1
198916;0;33;1
199809;0;33;1
200704;0;33;1
201601;0;33;1
202500;0;33;1
203401;0;33;1
204304;0;33;1
205209;0;33;1
206116;0;33;1
207025;0;33;1
207936;0;33;1
208849;0;33;1
209764;0;33;1
210681;0;33;1
211600;0;33;1
212521;0;33;1
213444;0;33;1
214369;0;33;1
215296;0;33;1
216225;0;33;1
217156;0;33;1
218089;0;33;1
219024;0;33;1
219961;0;33;1
220900;0;33;1
221841;0;33;1
222784;0;33;1
223729;0;33;1
224676;0;33;1
225625;0;33;1
226576;0;33;1
227529;0;33;1
228484;0;33;1
229441;0;33;1
230400;0;33;1
231361;0;33;1
232324;0;33;1
233289;0;33;1
234256;0;33;1
235225;0;33;1
236196;0;33;1
237169;0;33;1
238144;0;33;1
239121;0;33;1
240100;0;33;1
241081;0;33;1
242064;0;33;1
243049;0;33;1
244036;0;33;1
245025;0;33;1
246016;0;33;1
247009;0;33;1
248004;0;33;1
249001;0;33;1
250000;0;33;1
251001;0;33;1
252004;0;33;1
253009;0;33;1
254016;0;33;1
255025;0;33;1
256036;0;33;1
257049;0;33;1
258064;0;33;1
259081;0;33;1
260100;0;33;1
261121;0;33;1
262144;0;33;1
263169;0;33;1
264196;0;33;1
265225;0;33;1
266256;0;33;1
267289;0;33;1
268324;0;33;1
269361;0;33;1
270400;0;33;1
271441;0;33;1
272484;0;33;1
273529;0;33;1
274576;0;33;1
275625;0;33;1
276676;0;33;1
277729;0;33;1
278784;0;33;1
279841;0;33;1
280900;0;33;1
281961;0;33;1
283024;0;33;1
284089;0;33;1
285156;0;33;1
286225;0;33;1
287296;0;33;1
288369;0;33;1
289444;0;33;1
290521;0;33;1
291600;0;33;1
292681;0;33;1
293764;0;33;1
294849;0;33;1
295936;0;33;1
297025;0;33;1
298116;0;33;1
299209;0;33;1
300304;0;33;1
301401;0;33;1
302500;0;33;1
303601;0;33;1
304704;0;33;1
305809;0;33;1
306916;0;33;1
308025;0;33;1
309136;0;33;1
310249;0;33;1
311364;0;33;1
312481;0;33;1
313600;0;33;1
314721;0;33;1
315844;0;33;1
316969;0;33;1
318096;0;33;1
319225;0;33;1
320356;0;33;1
321489;0;33;1
322624;0;33;1
323761;0;33;1
324900;0;33;1
326041;0;33;1
327184;0;33;1
328329;0;33;1
329476;0;33;1
330625;0;33;1
331776;0;33;1
332929;0;33;1
334084;0;33;1
335241;0;33;1
336400;0;33;1
337561;0;33;1
338724;0;33;1
339889;0;33;1
341056;0;33;1
342225;0;33;1
343396;0;33;1
344569;0;33;1
345744;0;33;1
346921;0;33;1
348100;0;33;1
349281;0;33;1
350464;0;33;1
351649;0;33;1
352836;0;33;1
354025;0;33;1
355216;0;33;1
356409;0;33;1
357604;0;33;1
358801;0;33;1
360000;0;33;1
361201;0;33;1
362404;0;33;1
363609;0;33;1
364816;0;33;1
366025;0;33;1
367236;0;33;1
368449;0;33;1
369664;0;33;1
370881;0;33;1
372100;0;33;1
373321;0;33;1
374544;0;33;1
375769;0;33;1
376996;0;33;1
378225;0;33;1
379456;0;33;1
380689;0;33;1
381924;0;33;1
383161;0;33;1
384400;0;33;1
385641;0;33;1
386884;0;33;1
388129;0;33;1
389376;0;33;1
390625;0;33;1
391876;0;33;1
393129;0;33;1
394384;0;33;1
395641;0;33;1
396900;0;33;1
398161;0;33;1
399424;0;33;1
400689;0;33;1
401956;0;33;1
403225;0;33;1
404496;0;33;1
405769;0;33;1
407044;0;33;1
408321;0;33;1
409600;0;33;1
410881;0;33;1
412164;0;33;1
413449;0;33;1
414736;0;33;1
416025;0;33;1
417316;0;33;1
418609;0;33;1
419904;0;33;1
421201;0;33;1
422500;0;33;1
423801;0;33;1
425104;0;33;1
426409;0;33;1
427716;0;33;1
429025;0;33;1
430336;0;33;1
431649;0;33;1
432964;0;33;1
434281;0;33;1
435600;0;33;1
436921;0;33;1
438244;0;33;1
439569;0;33;1
440896;0;33;1
442225;0;33;1
443556;0;33;1
444889;0;33;1
446224;0;33;1
447561;0;33;1
448900;0;33;1
450241;0;33;1
451584;0;33;1
452929;0;33;1
454276;0;33;1
455625;0;33;1
456976;0;33;1
458329;0;33;1
459684;0;33;1
461041;0;33;1
462400;0;33;1
463761;0;33;1
465124;0;33;1
466489;0;33;1
467856;0;33;1
469225;0;33;1
470596;0;33;1
471969;0;33;1
473344;0;33;1
474721;0;33;1
476100;0;33;1
477481;0;33;1
478864;0;33;1
480249;0;33;1
481636;0;33;1
483025;0;33;1
484416;0;33;1
485809;0;33;1
487204;0;33;1
488601;0;33;1
490000;0;33;1
491401;0;33;1
492804;0;33;1
494209;0;33;1
495616;0;33;1
497025;0;33;1
498436;0;33;1
499849;0;33;1
501264;0;33;1
502681;0;33;1
504100;0;33;1
505521;0;33;1
506944;0;33;1
508369;0;33;1
509796;0;33;1
511225;0;33;1
512656;0;33;1
514089;0;33;1
515524;0;33;1
516961;0;33;1
518400;0;33;1
519841;0;33;1
521284;0;33;1
522729;0;33;1
524176;0;33;1
525625;0;33;1
527076;0;33;1
528529;0;33;1
529984;0;33;1
531441;0;33;1
532900;0;33;1
534361;0;33;1
535824;0;33;1
537289;0;33;1
538756;0;33;1
540225;0;33;1
541696;0;33;1
543169;0;33;1
544644;0;33;1
546121;0;33;1
547600;0;33;1
549081;0;33;1
550564;0;33;1
552049;0;33;1
553536;0;33;1
555025;0;33;1
556516;0;33;1
558009;0;33;1
559504;0;33;1
561001;0;33;1
562500;0;33;1
564001;0;33;1
565504;0;33;1
567009;0;33;1
568516;0;33;1
570025;0;33;1
571536;0;33;1
573049;0;33;1
574564;0;33;1
576081;0;33;1
577600;0;33;1
579121;0;33;1
580644;0;33;1
582169;0;33;1
583696;0;33;1
585225;0;33;1
586756;0;33;1
588289;0;33;1
589824;0;33;1
591361;0;33;1
592900;0;33;1
594441;0;33;1
595984;0;33;1
597529;0;33;1
599076;0;33;1
600625;0;33;1
602176;0;33;1
603729;0;33;1
605284;0;33;1
606841;0;33;1
608400;0;33;1
609961;0;33;1
611524;0;33;1
613089;0;33;1
614656;0;33;1
616225;0;33;1
617796;0;33;1
619369;0;33;1
620944;0;33;1
622521;0;33;1
624100;0;33;1
625681;0;33;1
627264;0;33;1
628849;0;33;1
630436;0;33;1
632025;0;33;1
633616;0;33;1
635209;0;33;1
636804;0;33;1
638401;0;33;1
640000;0;33;1
641601;0;33;1
643204;0;33;1
644809;0;33;1
646416;0;33;1
648025;0;33;1
649636;0;33;1
651249;0;33;1
652864;0;33;1
654481;0;33;1
656100;0;33;1
657721;0;33;1
659344;0;33;1
660969;0;33;1
662596;0;33;1
664225;0;33;1
665856;0;33;1
667489;0;33;1
669124;0;33;1
670761;0;33;1
672400;0;33;1
674041;0;33;1
675684;0;33;1
677329;0;33;1
678976;0;33;1
680625;0;33;1
682276;0;33;1
683929;0;33;1
685584;0;33;1
687241;0;33;1
688900;0;33;1
690561;0;33;1
692224;0;33;1
693889;0;33;1
695556;0;33;1
697225;0;33;1
698896;0;33;1
700569;0;33;1
702244;0;33;1
703921;0;33;1
705600;0;33;1
707281;0;33;1
708964;0;33;1
710649;0;33;1
712336;0;33;1
714025;0;33;1
715716;0;33;1
717409;0;33;1
719104;0;33;1
720801;0;33;1
722500;0;33;1
724201;0;33;1
725904;0;33;1
727609;0;33;1
729316;0;33;1
731025;0;33;1
732736;0;33;1
734449;0;33;1
736164;0;33;1
737881;0;33;1
739600;0;33;1
741321;0;33;1
743044;0;33;1
744769;0;33;1
746496;0;33;1
748225;0;33;1
749956;0;33;1
751689;0;33;1
753424;0;33;1
755161;0;33;1
756900;0;33;1
758641;0;33;1
760384;0;33;1
762129;0;33;1
763876;0;33;1
765625;0;33;1
767376;0;33;1
769129;0;33;1
770884;0;33;1
772641;0;33;1
774400;0;33;1
776161;0;33;1
777924;0;33;1
779689;0;33;1
781456;0;33;1
783225;0;33;1
784996;0;33;1
786769;0;33;1
788544;0;33;1
790321;0;33;1
792100;0;33;1
793881;0;33;1
795664;0;33;1
797449;0;33;1
799236;0;33;1
801025;0;33;1
802816;0;33;1
804609;0;33;1
806404;0;33;1
808201;0;33;1
810000;0;33;1
811801;0;33;1
813604;0;33;1
815409;0;33;1
817216;0;33;1
819025;0;33;1
820836;0;33;1
822649;0;33;1
824464;0;33;1
826281;0;33;1
828100;0;33;1
829921;0;33;1
831744;0;33;1
833569;0;33;1
835396;0;33;1
837225;0;33;1
839056;0;33;1
840889;0;33;1
842724;0;33;1
844561;0;33;1
846400;0;33;1
848241;0;33;1
850084;0;33;1
851929;0;33;1
853776;0;33;1
855625;0;33;1
857476;0;33;1
859329;0;33;1
861184;0;33;1
863041;0;33;1
864900;0;33;1
866761;0;33;1
868624;0;33;1
870489;0;33;1
872356;0;33;1
874225;0;33;1
876096;0;33;1
877969;0;33;1
879844;0;33;1
881721;0;33;1
883600;0;33;1
885481;0;33;1
887364;0;33;1
889249;0;33;1
891136;0;33;1
893025;0;33;1
894916;0;33;1
896809;0;33;1
898704;0;33;1
900601;0;33;1
902500;0;33;1
904401;0;33;1
906304;0;33;1
908209;0;33;1
910116;0;33;1
912025;0;33;1
913936;0;33;1
915849;0;33;1
917764;0;33;1
919681;0;33;1
921600;0;33;1
923521;0;33;1
925444;0;33;1
927369;0;33;1
929296;0;33;1
931225;0;33;1
933156;0;33;1
935089;0;33;1
937024;0;33;1
938961;0;33;1
940900;0;33;1
942841;0;33;1
944784;0;33;1
946729;0;33;1
948676;0;33;1
950625;0;33;1
952576;0;33;1
954529;0;33;1
956484;0;33;1
958441;0;33;1
960400;0;33;1
962361;0;33;1
964324;0;33;1
966289;0;33;1
968256;0;33;1
970225;0;33;1
972196;0;33;1
974169;0;33;1
976144;0;33;1
978121;0;33;1
980100;0;33;1
982081;0;33;1
984064;0;33;1
986049;0;33;1
988036;0;33;1
990025;0;33;1
992016;0;33;1
994009;0;33;1
996004;0;33;1
998001;0;33;1
1e+06;0;33;1
1.002e+06;0;33;1
1.004e+06;0;33;1
1.00601e+06;0;33;1
1.00802e+06;0;33;1
1.01002e+06;0;33;1
1.01204e+06;0;33;1
1.01405e+06;0;33;1
1.01606e+06;0;33;1
1.01808e+06;0;33;1
1.0201e+06;0;33;1
1.02212e+06;0;33;1
1.02414e+06;0;33;1
1.02617e+06;0;33;1
1.0282e+06;0;33;1
1.03022e+06;0;33;1
1.03226e+06;0;33;1
1.03429e+06;0;33;1
1.03632e+06;0;33;1
1.03836e+06;0;33;1
1.0404e+06;0;33;1
1.04244e+06;0;33;1
1.04448e+06;0;33;1
1.04653e+06;0;33;1
1.04858e+06;0;33;1
1.05062e+06;0;33;1
1.05268e+06;0;33;1
1.05473e+06;0;33;1
1.05678e+06;0;33;1
1.05884e+06;0;33;1
1.0609e+06;0;33;1
1.06296e+06;0;33;1
1.06502e+06;0;33;1
1.06709e+06;0;33;1
1.06916e+06;0;33;1
1.07122e+06;0;33;1
1.0733e+06;0;33;1
1.07537e+06;0;33;1
1.07744e+06;0;33;1
1.07952e+06;0;33;1
1.0816e+06;0;33;1
1.08368e+06;0;33;1
1.08576e+06;0;33;1
1.08785e+06;0;33;1
1.08994e+06;0;33;1
1.09202e+06;0;33;1
1.09412e+06;0;33;1
1.09621e+06;0;33;1
1.0983e+06;0;33;1
1.1004e+06;0;33;1
1.1025e+06;0;33;1
1.1046e+06;0;33;1
1.1067e+06;0;33;1
1.10881e+06;0;33;1
1.11092e+06;0;33;1
1.11302e+06;0;33;1
1.11514e+06;0;33;1
1.11725e+06;0;33;1
1.11936e+06;0;33;1
1.12148e+06;0;33;1
1.1236e+06;0;33;1
1.12572e+06;0;33;1
1.12784e+06;0;33;1
1.12997e+06;0;33;1
1.1321e+06;0;33;1
1.13422e+06;0;33;1
1.13636e+06;0;33;1
1.13849e+06;0;33;1
1.14062e+06;0;33;1
1.14276e+06;0;33;1
1.1449e+06;0;33;1
1.14704e+06;0;33;1
1.14918e+06;0;33;1
1.15133e+06;0;33;1
1.15348e+06;0;33;1
1.15562e+06;0;33;1
1.15778e+06;0;33;1
1.15993e+06;0;33;1
1.16208e+06;0;33;1
1.16424e+06;0;33;1
1.1664e+06;0;33;1
1.16856e+06;0;33;1
1.17072e+06;0;33;1
1.17289e+06;0;33;1
1.17506e+06;0;33;1
1.17722e+06;0;33;1
1.1794e+06;0;33;1
1.18157e+06;0;33;1
1.18374e+06;0;33;1
1.18592e+06;0;33;1
1.1881e+06;0;33;1
1.19028e+06;0;33;1
1.19246e+06;0;33;1
1.19465e+06;0;33;1
1.19684e+06;0;33;1
1.19902e+06;0;33;1
1.20122e+06;0;33;1
1.20341e+06;0;33;1
1.2056e+06;0;33;1
1.2078e+06;0;33;1
1.21e+06;0;33;1
1.2122e+06;0;33;1
1.2144e+06;0;33;1
1.21661e+06;0;33;1
1.21882e+06;0;33;1
1.22102e+06;0;33;1
1.22324e+06;0;33;1
1.22545e+06;0;33;1
1.22766e+06;0;33;1
1.22988e+06;0;33;1
1.2321e+06;0;33;1
1.23432e+06;0;33;1
1.23654e+06;0;33;1
1.23877e+06;0;33;1
1.241e+06;0;33;1
1.24322e+06;0;33;1
1.24546e+06;0;33;1
1.24769e+06;0;33;1
1.24992e+06;0;33;1
1.25216e+06;0;33;1
1.2544e+06;0;33;1
1.25664e+06;0;33;1
1.25888e+06;0;33;1
1.26113e+06;0;33;1
1.26338e+06;0;33;1
1.26562e+06;0;33;1
1.26788e+06;0;33;1
1.27013e+06;0;33;1
1.27238e+06;0;33;1
1.27464e+06;0;33;1
1.2769e+06;0;33;1
1.27916e+06;0;33;1
1.28142e+06;0;33;1
1.28369e+06;0;33;1
1.28596e+06;0;33;1
1.28822e+06;0;33;1
1.2905e+06;0;33;1
1.29277e+06;0;33;1
1.29504e+06;0;33;1
1.29732e+06;0;33;1
1.2996e+06;0;33;1
1.30188e+06;0;33;1
1.30416e+06;0;33;1
1.30645e+06;0;33;1
1.30874e+06;0;33;1
1.31102e+06;0;33;1
1.31332e+06;0;33;1
1.31561e+06;0;33;1
1.3179e+06;0;33;1
1.3202e+06;0;33;1
1.3225e+06;0;33;1
1.3248e+06;0;33;1
1.3271e+06;0;33;1
1.32941e+06;0;33;1
1.33172e+06;0;33;1
1.33402e+06;0;33;1
1.33634e+06;0;33;1
1.33865e+06;0;33;1
1.34096e+06;0;33;1
1.34328e+06;0;33;1
1.3456e+06;0;33;1
1.34792e+06;0;33;1
1.35024e+06;0;33;1
1.35257e+06;0;33;1
1.3549e+06;0;33;1
1.35722e+06;0;33;1
1.35956e+06;0;33;1
1.36189e+06;0;33;1
1.36422e+06;0;33;1
1.36656e+06;0;33;1
1.3689e+06;0;33;1
1.37124e+06;0;33;1
1.37358e+06;0;33;1
1.37593e+06;0;33;1
1.37828e+06;0;33;1
1.38062e+06;0;33;1
1.38298e+06;0;33;1
1.38533e+06;0;33;1
1.38768e+06;0;33;1
1.39004e+06;0;33;1
1.3924e+06;0;33;1
1.39476e+06;0;33;1
1.39712e+06;0;33;1
1.39949e+06;0;33;1
1.40186e+06;0;33;1
1.40422e+06;0;33;1
1.4066e+06;0;33;1
1.40897e+06;0;33;1
1.41134e+06;0;33;1
1.41372e+06;0;33;1
1.4161e+06;0;33;1
1.41848e+06;0;33;1
1.42086e+06;0;33;1
1.42325e+06;0;33;1
1.42564e+06;0;33;1
1.42802e+06;0;33;1
1.43042e+06;0;33;1
1.43281e+06;0;33;1
1.4352e+06;0;33;1
1.4376e+06;0;33;1
1.44e+06;0;33;1
1.4424e+06;0;33;1
1.4448e+06;0;33;1
1.44721e+06;0;33;1
1.44962e+06;0;33;1
1.45202e+06;0;33;1
1.45444e+06;0;33;1
1.45685e+06;0;33;1
1.45926e+06;0;33;1
1.46168e+06;0;33;1
1.4641e+06;0;33;1
1.46652e+06;0;33;1
1.46894e+06;0;33;1
1.47137e+06;0;33;1
1.4738e+06;0;33;1
1.47622e+06;0;33;1
1.47866e+06;0;33;1
1.48109e+06;0;33;1
1.48352e+06;0;33;1
1.48596e+06;0;33;1
1.4884e+06;0;33;1
1.49084e+06;0;33;1
1.49328e+06;0;33;1
1.49573e+06;0;33;1
1.49818e+06;0;33;1
1.50062e+06;0;33;1
1.50308e+06;0;33;1
1.50553e+06;0;33;1
1.50798e+06;0;33;1
1.51044e+06;0;33;1
1.5129e+06;0;33;1
1.51536e+06;0;33;1
1.51782e+06;0;33;1
1.52029e+06;0;33;1
1.52276e+06;0;33;1
1.52522e+06;0;33;1
1.5277e+06;0;33;1
1.53017e+06;0;33;1
1.53264e+06;0;33;1
1.53512e+06;0;33;1
1.5376e+06;0;33;1
1.54008e+06;0;33;1
1.54256e+06;0;33;1
1.54505e+06;0;33;1
1.54754e+06;0;33;1
1.55002e+06;0;33;1
1.55252e+06;0;33;1
1.55501e+06;0;33;1
1.5575e+06;0;33;1
1.56e+06;0;33;1
1.5625e+06;0;33;1
1.565e+06;0;33;1
1.5675e+06;0;33;1
1.57001e+06;0;33;1
1.57252e+06;0;33;1
1.57502e+06;0;33;1
1.57754e+06;0;33;1
1.58005e+06;0;33;1
1.58256e+06;0;33;1
1.58508e+06;0;33;1
1.5876e+06;0;33;1
1.59012e+06;0;33;1
1.59264e+06;0;33;1
1.59517e+06;0;33;1
1.5977e+06;0;33;1
1.60022e+06;0;33;1
1.60276e+06;0;33;1
1.60529e+06;0;33;1
1.60782e+06;0;33;1
1.61036e+06;0;33;1
1.6129e+06;0;33;1
1.61544e+06;0;33;1
1.61798e+06;0;33;1
1.62053e+06;0;33;1
1.62308e+06;0;33;1
1.62562e+06;0;33;1
1.62818e+06;0;33;1
1.63073e+06;0;33;1
1.63328e+06;0;33;1
1.63584e+06;0;33;1
1.6384e+06;0;33;1
1.64096e+06;0;33;1
1.64352e+06;0;33;1
1.64609e+06;0;33;1
1.64866e+06;0;33;1
1.65122e+06;0;33;1
1.6538e+06;0;33;1
1.65637e+06;0;33;1
1.65894e+06;0;33;1
1.66152e+06;0;33;1
1.6641e+06;0;33;1
1.66668e+06;0;33;1
1.66926e+06;0;33;1
1.67185e+06;0;33;1
1.67444e+06;0;33;1
1.67702e+06;0;33;1
1.67962e+06;0;33;1
1.68221e+06;0;33;1
1.6848e+06;0;33;1
1.6874e+06;0;33;1
1.69e+06;0;33;1
1.6926e+06;0;33;1
1.6952e+06;0;33;1
1.69781e+06;0;33;1
1.70042e+06;0;33;1
1.70302e+06;0;33;1
1.70564e+06;0;33;1
1.70825e+06;0;33;1
1.71086e+06;0;33;1
1.71348e+06;0;33;1
1.7161e+06;0;33;1
1.71872e+06;0;33;1
1.72134e+06;0;33;1
1.72397e+06;0;33;1
1.7266e+06;0;33;1
1.72922e+06;0;33;1
1.73186e+06;0;33;1
1.73449e+06;0;33;1
1.73712e+06;0;33;1
1.73976e+06;0;33;1
1.7424e+06;0;33;1
1.74504e+06;0;33;1
1.74768e+06;0;33;1
1.75033e+06;0;33;1
1.75298e+06;0;33;1
1.75562e+06;0;33;1
1.75828e+06;0;33;1
1.76093e+06;0;33;1
1.76358e+06;0;33;1
1.76624e+06;0;33;1
1.7689e+06;0;33;1
1.77156e+06;0;33;1
1.77422e+06;0;33;1
1.77689e+06;0;33;1
1.77956e+06;0;33;1
1.78222e+06;0;33;1
1.7849e+06;0;33;1
1.78757e+06;0;33;1
1.79024e+06;0;33;1
1.79292e+06;0;33;1
1.7956e+06;0;33;1
1.79828e+06;0;33;1
1.80096e+06;0;33;1
1.80365e+06;0;33;1
1.80634e+06;0;33;1
1.80902e+06;0;33;1
1.81172e+06;0;33;1
1.81441e+06;0;33;1
1.8171e+06;0;33;1
1.8198e+06;0;33;1
1.8225e+06;0;33;1
1.8252e+06;0;33;1
1.8279e+06;0;33;1
1.83061e+06;0;33;1
1.83332e+06;0;33;1
1.83602e+06;0;33;1
1.83874e+06;0;33;1
1.84145e+06;0;33;1
1.84416e+06;0;33;1
